all0,all1,all2,all3,all4,all5,all6,all7,all8,all9,all10,all11,all12,all13,all14,call0,call1,call2,call3,call4,call5,call6,call7,call8,call9,call10,call11,call12,call13,call14,mit0,mit1,mit2,mit3,mit4,mit5,mit6,mit7,mit8,mit9,mit10,mit11,mit12,mit13,mit14,rl0,rl1,rl2,rl3,rl4,rl5,rl6,rl7,rl8,rl9,rl10,rl11,rl12,rl13,rl14
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1197,815,266,22759,31700,11542,6894,4902,3496,10352,6917,1603,2159,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2173,1043,668,47531,46945,24645,7372,14998,15049,30221,14139,9436,9057,1941
98,3277,1995,2758,42961,51303,23223,12217,41082,30554,75250,44205,54576,66459,29215,32,913,378,118,20313,16626,9822,2207,2457,3079,5141,2034,811,651,68,43,1302,660,243,29521,28901,14160,4817,5447,5527,10815,5336,2037,1937,251,56,2146,938,602,47816,43723,25711,6343,14113,15138,28093,11894,8994,7835,1648
102,3211,2186,2965,36886,52322,22524,14234,42604,27373,75119,50835,55831,74228,32403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3331,1827,2638,45057,49537,25893,9970,39167,31631,75945,39504,54649,60993,27948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1245,887,289,22573,34264,12119,7972,5369,3496,11228,7626,1765,2521,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1079,611,209,22014,24837,10876,4365,3668,3348,8515,4610,1236,1514,171,44,1397,702,244,29743,31811,15961,5399,6387,5902,10878,5642,2304,2003,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,3608,1543,2027,53672,47748,34403,8500,41633,41078,67078,30038,52490,42493,17739,40,1107,621,159,22409,26281,11758,4979,3992,3593,6736,3854,1086,953,94,36,1190,449,181,27741,21376,14232,2591,4156,5373,8628,3105,1667,1283,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,3419,1894,2571,43118,50153,28119,11371,43233,32493,72357,40795,56205,60439,25810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1275,591,229,28852,26598,14418,3988,5083,5536,10256,4638,1990,1809,225,58,2077,1020,633,49651,45807,22026,7317,13603,14690,28602,13308,8387,8553,1678
97,3358,1976,2680,41585,50981,26398,12076,43185,31232,74037,43936,55490,63620,27808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1245,525,216,28199,24104,14523,3242,4603,5398,10022,4019,1989,1661,217,49,2001,722,454,48904,35915,24811,4214,11558,15506,22835,8106,7091,5080,1024
98,3279,1993,2760,42442,51118,23652,12147,41123,30434,75975,44544,54362,65799,29606,32,904,382,114,20226,16610,9737,2251,2432,3087,5026,2048,762,611,50,37,1270,481,185,27791,23200,15893,2949,4895,5895,9038,3333,1846,1322,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,3491,1661,2344,48156,48026,31439,9200,40516,35393,72005,33436,54818,51696,23148,40,1096,592,188,22190,24844,11506,4292,3842,3509,7728,4142,1244,1336,110,38,1262,519,184,28640,24560,14957,3389,4962,5725,8684,3600,1763,1317,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,3257,2077,2873,38671,51340,24242,12746,41885,28168,74875,47359,56229,70590,31005,38,1053,524,179,21773,22384,11063,3475,3262,3348,7655,3623,1199,1193,145,29,1015,308,98,25260,15526,12782,1582,3033,5083,4956,1556,936,458,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3461,1695,2400,47976,48805,30068,9109,40021,34770,73313,35296,54665,52936,24144,33,973,402,126,20880,18023,10854,2417,2829,3382,5603,2260,926,691,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2217,1225,791,46066,52124,23734,9374,16358,14376,33781,18083,10525,11662,2545
90,3494,1691,2314,48938,48895,30386,9536,41669,36892,71377,34565,53678,51070,22309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1124,602,218,21862,25108,11899,4209,3928,3403,9150,4607,1423,1637,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,3381,1765,2513,47442,49280,27157,9783,39599,33541,74614,37161,53980,56944,25878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,886,205,71,22802,10845,11834,836,2145,4518,3741,845,751,312,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1079,614,206,21998,24782,11056,4464,3667,3196,8478,4552,1283,1450,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1285,585,195,29225,26952,14671,4146,5337,5701,8921,4212,1784,1368,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1373,749,286,29566,32290,14600,5744,6195,5714,12575,6595,2265,2534,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,3521,1791,2304,48418,51269,30448,11163,43648,37036,69597,36998,54364,51914,21410,35,998,452,143,21361,19779,10755,2882,2951,3284,6265,2702,993,866,95,44,1303,680,266,29608,29257,13763,4895,5529,5383,11426,5831,2144,2213,305,45,1888,594,396,48473,30768,24206,3068,9553,15013,20534,6127,6332,4084,911
97,3348,1968,2688,42028,50747,26164,12085,42717,30800,73751,43430,55738,63845,28080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1290,557,223,28616,25802,15012,3599,5032,5665,10336,4324,2054,1721,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,3470,1483,2172,55137,46083,30418,7272,36810,38533,72265,28790,51491,45176,21102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1251,539,241,28532,24609,13941,3219,4603,5422,10934,4444,2020,1937,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3494,1672,2244,51621,49808,29674,9568,40664,38284,71216,33845,52560,49070,21081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2093,906,579,48902,42215,24071,5952,13336,15123,27161,11395,8487,7372,1516
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2176,1140,751,46964,49147,23261,8299,15426,14533,32771,16319,9983,10865,2337
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1072,582,198,21847,23833,11137,4129,3574,3270,8231,4153,1298,1423,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2135,1009,644,48456,45533,24014,6935,14334,14852,29216,13550,9139,8599,1772
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1026,503,163,21558,21356,10702,3360,3238,3323,6858,3239,1123,1047,124,39,1280,531,210,28393,24984,15264,3369,4991,5729,9854,3983,1910,1574,213,81,2275,1982,1258,37756,68492,19791,19597,21439,11623,43422,36921,13604,23945,4857
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,976,438,123,20859,19154,10919,2850,2939,3252,5458,2397,859,672,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,2117,948,592,48743,43815,24455,6436,13921,15140,27522,12155,8628,7574,1555
91,3568,1835,2260,48042,52108,31369,11884,45764,37750,67402,38099,55041,51465,20037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1251,554,226,28607,25173,14065,3521,4813,5459,10132,4358,1929,1773,228,54,2103,869,562,48455,41252,25270,5620,13408,15224,26721,10705,8335,6918,1561
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,833,332,103,19721,14464,8638,1790,1946,2787,4503,1706,649,514,50,46,1338,746,289,29738,31762,13800,5669,5769,5519,12390,6589,2260,2639,283,68,2260,1413,865,45227,57403,22955,11978,18284,14162,35401,21884,11024,13556,2698
94,3374,1822,2549,46348,50704,26706,10646,39694,33043,74874,38543,54408,58600,26255,23,724,206,47,16821,9910,8906,966,1485,2744,2280,629,384,170,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2189,1220,733,48088,52336,22788,9729,16109,14673,31638,17355,9763,10523,2104
83,3615,1429,1974,54315,45629,36304,7295,39467,41482,67049,26794,52409,40276,17516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1384,755,280,29668,32589,14825,5873,6367,5778,12271,6597,2343,2407,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,2244,1246,770,46213,53350,24329,9895,16872,14675,33240,18137,10519,11293,2339
86,3515,1554,2101,55201,48684,30702,8667,39154,40521,69871,30102,50956,44331,19240,30,886,338,97,19897,15188,9891,1895,2361,3061,4448,1658,668,463,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,3323,1941,2715,42010,50356,25602,11592,41601,30623,75444,42854,55003,63911,29083,32,902,373,123,20076,16262,9796,2098,2357,2972,5368,2112,809,672,78,50,1442,909,316,30049,37706,14835,7971,7289,5886,13320,8405,2527,2909,315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,945,365,131,20236,16292,10661,1952,2594,3267,5915,2158,950,778,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,2147,1021,632,48427,46144,24114,7300,14780,15161,28887,13452,8894,8372,1732
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1143,672,231,22251,27330,11683,5144,4170,3465,9372,5151,1482,1818,228,31,1071,357,108,26317,17587,13223,2031,3532,5178,5231,1845,1124,570,49,48,2009,711,417,48709,35886,25621,4314,11730,15929,21219,7627,6929,4510,845
92,3387,1719,2467,48852,48674,27062,9162,38843,34364,74875,36098,53491,55028,25292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,2282,1360,851,44618,56254,24024,11152,18128,14252,35478,20935,11312,13074,2744
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1051,552,189,21780,22785,10679,3777,3444,3360,7855,3878,1205,1337,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1942,660,421,48866,33192,24484,3656,10601,15195,21444,7144,6747,4444,971
89,3451,1623,2293,52293,48298,28992,8565,38680,36959,72712,32906,52659,49694,22399,45,1158,744,246,22564,29376,11309,6015,4436,3426,9730,5988,1487,1971,216,37,1205,477,189,27996,22355,14052,2881,4275,5458,8957,3348,1759,1356,185,66,2224,1334,811,46816,55242,22476,10925,17330,14424,34004,20178,10327,12245,2412
96,3359,1945,2615,44481,51865,25372,12074,42006,32685,73960,42547,54634,61514,26745,34,967,436,125,20919,18903,10476,2798,2950,3278,5446,2422,831,714,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,3537,1423,1980,58107,45825,32564,7235,37770,41702,68307,26729,50181,40100,17817,31,877,364,101,20046,16029,9261,2202,2287,2952,4437,1708,635,534,51,38,1214,506,197,28278,23535,13882,3169,4328,5430,9201,3635,1763,1439,193,53,2069,841,537,48551,40222,24667,5346,12828,15461,25654,10147,8028,6559,1374
86,3537,1555,2100,54754,48132,31503,8533,39828,40123,69069,30295,51894,44431,19081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1175,416,145,27427,20578,14554,2449,4079,5513,7171,2528,1434,909,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,3081,2135,3118,36372,50367,20148,12751,38625,25287,78305,49429,54170,78524,36147,34,942,423,138,20752,18061,9884,2571,2677,3037,5873,2501,899,821,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1363,694,252,29482,31049,15167,5209,5957,5867,11268,5730,2189,2061,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,3512,1582,2159,53613,48242,30839,8648,39843,39332,70282,31271,51911,45984,20092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1287,612,249,29145,27277,14060,4115,5109,5519,11062,5031,2105,2073,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,3535,1667,2249,49324,48591,32022,9669,42119,37425,70261,33394,53995,49234,21267,43,1110,696,207,22812,27636,10693,5630,4165,3444,8196,5077,1229,1492,142,41,1280,589,231,29023,26754,14352,3945,4946,5527,10458,4645,2048,1846,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1199,547,194,28603,24356,13154,3654,4603,5352,8768,3960,1616,1357,168,54,2085,885,546,49131,41918,24455,5872,13192,15434,25975,10804,8114,6796,1332
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1084,646,215,22195,25603,10430,4835,3817,3350,8715,4884,1246,1567,194,36,1196,453,177,27722,21621,14289,2635,4236,5497,8489,3162,1639,1173,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,957,483,147,21347,20103,9680,3175,2754,3099,6088,3012,898,873,80,37,1180,474,192,27962,21790,13498,2809,4208,5311,8966,3398,1654,1367,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,975,391,137,20647,17630,10986,2206,2717,3279,6136,2336,1000,831,83,36,1168,454,176,27840,21338,13464,2675,4122,5327,8200,3100,1549,1211,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1196,511,192,28443,23407,13305,3253,4412,5309,8755,3626,1633,1385,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1326,623,238,28861,28223,15313,4364,5478,5742,10943,4925,2122,1978,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,977,426,135,20952,18776,10567,2604,2832,3290,5905,2532,948,756,92,40,1308,561,219,28625,26231,15367,3673,5229,5881,10241,4306,2041,1687,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,879,313,93,19450,14502,10159,1677,2228,3131,4260,1483,697,454,40,40,1304,570,210,28765,26512,15426,3823,5252,5719,9828,4321,2006,1549,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,844,319,87,19353,14351,9237,1770,2102,2994,3961,1460,558,383,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,977,384,112,20505,17784,11541,2310,2863,3396,5049,2014,864,562,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1344,692,254,29312,30340,14714,5173,5830,5769,11462,5728,2165,2089,254,70,2227,1472,943,44692,58279,21589,12454,17661,13529,37466,23681,11298,15372,3233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1248,529,212,28463,24373,14356,3393,4739,5429,9727,3841,1923,1712,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1309,643,260,29250,28411,14287,4415,5312,5530,11577,5486,2183,2146,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1076,361,135,26591,17577,12670,1918,3327,5122,6635,2130,1245,816,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1154,703,243,22355,28416,11623,5479,4231,3418,9772,5570,1486,1949,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1140,672,231,22253,27204,11469,5104,4173,3413,9498,5230,1416,1780,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2097,919,566,48778,43032,24647,6290,13497,15236,26566,11396,8323,7045,1504
93,3326,1728,2550,48508,48507,25249,9135,37463,33320,76975,36145,52792,57553,26933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2186,1043,668,47220,47079,25150,7377,15031,15030,30323,14129,9662,9062,1941
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,2152,1057,654,48430,47504,23843,7657,14713,14984,29390,14168,9248,8942,1742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,748,230,70,17782,10557,8381,1033,1559,2697,3317,948,480,295,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,2198,1174,717,47668,51115,23620,9077,15963,14724,31383,16513,9827,10183,2047
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,2223,1191,762,46475,51194,24187,9001,16436,14466,32974,17277,10393,11094,2339
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1030,487,179,21282,20823,11052,3028,3118,3303,7633,3375,1194,1211,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1095,607,173,22279,25475,11455,4652,3817,3557,7198,3978,1199,1154,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,2070,812,514,48766,39387,25362,5107,12498,15352,25117,9607,8035,6065,1321
90,3390,1629,2376,51992,48091,27045,8504,37233,35879,74431,32722,52361,52396,23858,36,988,494,136,21547,20982,10216,3436,3118,3201,5630,2851,866,786,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2084,896,535,49148,42362,24392,6076,13365,15376,25400,10914,7980,6536,1278
89,3386,1595,2321,54120,47677,26161,8194,36809,37186,74681,31852,50996,50479,23039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1264,534,207,28264,24714,14868,3416,4800,5625,9822,3989,1948,1532,202,55,2164,933,552,48003,44064,26409,6455,14642,15724,26228,11647,8640,6790,1343
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,965,453,142,20768,19240,10255,2858,2805,3133,6122,2769,919,837,81,32,1098,349,147,26559,17148,13506,1733,3413,5153,7146,2174,1459,923,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1024,576,165,22219,23504,10111,4287,3342,3147,6720,3702,1002,1047,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,2306,1560,925,43918,61896,23092,14141,19777,13949,36594,25149,11688,14919,2946
100,3233,2103,2847,41094,51822,21493,13262,42094,29970,74741,47805,54658,70698,29935,30,872,336,99,19512,15133,9670,1887,2225,3020,4391,1627,657,493,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,3315,1799,2572,48155,49799,24502,10071,38407,33362,76312,38246,52685,58803,26924,44,1139,723,223,22497,28765,11224,5885,4274,3545,8962,5521,1351,1669,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,3233,1969,2784,44023,50805,21896,11515,39495,30531,76944,43989,53431,66501,30091,34,997,434,127,20903,19279,11251,2748,3049,3464,5682,2475,921,694,67,47,1347,764,317,29522,32013,13857,5758,5871,5413,13375,7046,2416,3014,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
